[12:32:15.450] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.501] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.501] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.502] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.502] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.557] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.557] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.558] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.558] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.609] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.610] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.610] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.610] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.661] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.662] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.662] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.663] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.718] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.718] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.718] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.718] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.773] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.774] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.774] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.775] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.830] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.830] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.831] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.831] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.886] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.887] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.887] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.888] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.938] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.939] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.939] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.939] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.993] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.993] TX: ERROR:UNKNOWN_COMMAND
[12:32:15.994] RX: ERROR:UNKNOWN_COMMAND
[12:32:15.994] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.049] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.050] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.050] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.051] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.106] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.107] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.108] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.108] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.164] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.164] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.165] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.165] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.218] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.218] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.219] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.219] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.274] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.275] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.275] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.275] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.328] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.328] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.329] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.329] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.383] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.384] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.384] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.384] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.439] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.440] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.440] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.441] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.493] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.494] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.494] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.494] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.546] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.547] TX: ERROR:UNKNOWN_COMMAND
[12:32:16.547] RX: ERROR:UNKNOWN_COMMAND
[12:32:16.547] TX: ERROR:UNKNOWN_COMMAND
